book_id,title,genre
2417,"Ascend (Trylle, #3)",fantasy|paranormal|romance|series|young-adult
2418,"The Keeper of Lost Causes (Department Q, #1)",crime|fiction|mystery|series|thriller
2419,Of Love and Other Demons,fiction|historical-fiction|latin-america|magical-realism|owned-books
2420,The Demigod Files (Percy Jackson and the Olympians),fantasy|mythology|percy-jackson|rick-riordan|young-adult
2421,Musicophilia: Tales of Music and the Brain,music|non-fiction|nonfiction|psychology|science
2422,"End of Watch (Bill Hodges Trilogy, #3)",crime|fiction|horror|mystery|thriller
2423,Fool,comedy|fantasy|fiction|historical-fiction|humor
2424,The Book of Lost Things,fairy-tales|fantasy|fiction|horror|young-adult
2425,My Life,biography|history|non-fiction|nonfiction|politics
2426,300,comics|cómics|graphic-novel|graphic-novels|historical-fiction
2427,"Storm Warning (The 39 Clues, #9)",adventure|fiction|mystery|the-39-clues|young-adult
2428,"Only the Good Spy Young (Gallagher Girls, #4)",mystery|romance|series|spy|young-adult
2429,"Persuader (Jack Reacher, #7)",fiction|jack-reacher|lee-child|mystery|thriller
2430,"Grave Sight (Harper Connelly, #1)",charlaine-harris|fantasy|mystery|paranormal|urban-fantasy
2431,"Flaggermusmannen (Harry Hole, #1)",crime|jo-nesbo|mystery|series|thriller
2432,"Blood Brothers (Sign of Seven, #1)",nora-roberts|paranormal|paranormal-romance|romance|series
2433,Picture Perfect,chick-lit|contemporary|fiction|jodi-picoult|romance
2434,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",comics|graphic-novels|historical|historical-fiction|manga
2435,Catching Jordan,chick-lit|contemporary|romance|sports|young-adult
2436,Touching the Void: The True Story of One Man's Miraculous Survival,adventure|biography|mountaineering|non-fiction|nonfiction
2437,"This Girl (Slammed, #3)",contemporary|new-adult|romance|series|young-adult
2438,There Was an Old Lady Who Swallowed a Fly,caldecott|children|children-s-books|childrens|picture-books
2439,Way of the Peaceful Warrior: A Book That Changes Lives,fiction|philosophy|self-help|spiritual|spirituality
2440,The Satanic Verses,fantasy|fiction|india|literature|magical-realism
2441,Nothing to Envy: Ordinary Lives in North Korea,history|non-fiction|nonfiction|north-korea|politics
2442,Winning,biography|business|leadership|management|non-fiction
2443,"Collide (Collide, #1)",contemporary-romance|love-triangle|new-adult|romance|series
2444,How We Decide,business|non-fiction|nonfiction|psychology|science
2445,"The Beekeeper's Apprentice (Mary Russell, #1)",fiction|historical-fiction|mysteries|mystery|series
2446,The Story of Babar,children|children-s-books|childrens|kids|picture-books
2447,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",fantasy|fiction|magic|series|young-adult
2448,"First Lord's Fury (Codex Alera, #6)",codex-alera|epic-fantasy|fantasy|fiction|jim-butcher
2449,The Imperfectionists,contemporary-fiction|fiction|italy|kindle|literary-fiction
2450,The Sea of Tranquility,abuse|contemporary|fiction|romance|young-adult
2451,"Persepolis 2: The Story of a Return (Persepolis, #2)",comics|graphic-novel|graphic-novels|memoir|non-fiction
2452,"Pyramids (Discworld, #7)",discworld|fantasy|fiction|humor|terry-pratchett
2453,"Silverthorn (The Riftwar Saga, #3)",epic-fantasy|fantasy|fiction|high-fantasy|sci-fi-fantasy
2454,Before I Die,death|favourites|fiction|realistic-fiction|romance
2455,Committed: A Skeptic Makes Peace with Marriage,biography|marriage|memoir|non-fiction|nonfiction
2456,Keeping the Moon,chick-lit|contemporary|romance|sarah-dessen|young-adult
2457,"The Transfer (Divergent, #0.1)",divergent|dystopia|dystopian|short-stories|young-adult
2458,"Chainfire (Sword of Truth, #9)",epic-fantasy|fantasy|fiction|sword-of-truth|terry-goodkind
2459,Mastering the Art of French Cooking,cookbook|cookbooks|cooking|food|non-fiction
2460,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",fantasy|graphic-novels|manga|mangá|young-adult
2461,"Confessor (Sword of Truth, #11)",epic-fantasy|fantasy|fiction|sci-fi-fantasy|sword-of-truth
2462,The Reluctant Fundamentalist,adult-fiction|contemporary|contemporary-fiction|fiction|pakistan
2463,The False Prince (The Ascendance Trilogy #1),adventure|fantasy|middle-grade|series|young-adult
2464,"Rabbit, Run (Rabbit Angstrom #1)",1001|american|fiction|literature|novels
2465,Stumbling on Happiness,non-fiction|nonfiction|psychology|science|self-help
2466,The Waste Land and Other Poems,classic|fiction|literature|modernism|poetry
2467,Little Bear,children|children-s-books|childrens|kids|picture-books
2468,The Pit and the Pendulum,classic|clàssics|fiction|horror|short-stories
2469,"Lords and Ladies (Discworld, #14; Witches #4)",discworld|fantasy|fiction|humor|terry-pratchett
2470,"Thud! (Discworld, #34; City Watch #7)",discworld|fantasy|fiction|humor|terry-pratchett
2471,"His Majesty's Dragon (Temeraire, #1)",dragons|fantasy|fiction|historical|historical-fiction
2472,"The Field Guide (The Spiderwick Chronicles, #1)",childrens|fantasy|fiction|series|young-adult
2473,Radical: Taking Back Your Faith from the American Dream,christian|christian-living|christianity|faith|non-fiction
2474,The 48 Laws of Power,business|non-fiction|philosophy|psychology|self-help
2475,"My Side of the Mountain (Mountain, #1)",adventure|children|childrens|fiction|young-adult
2476,"The Winter Sea (Slains, #1)",fiction|historical|historical-fiction|romance|time-travel
2477,"The Sword Thief (The 39 Clues, #3)",39-clues|adventure|mystery|series|young-adult
2478,Coma,fiction|horror|mystery|robin-cook|thriller
2479,Requiem for a Dream,contemporary|drugs|fiction|mystery|thriller
2480,"Into the Wild (Warriors, #1)",animals|fantasy|fiction|warriors|young-adult
2481,Bury My Heart at Wounded Knee: An Indian History of the American West,american-history|history|non-fiction|nonfiction|war
2482,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",biography|history|holocaust|non-fiction|nonfiction
2483,"Rush (Breathless, #1)",billionaire|dnf|erótica|romance|steamy
2484,The Picture of Dorian Gray: A Graphic Novel,comics|fantasy|fiction|graphic-novel|graphic-novels
2485,Swan Song,fantasy|fiction|horror|post-apocalyptic|science-fiction
2486,The Buried Giant,abandoned|fantasy|fiction|historical-fiction|literary-fiction
2487,"Perdido Street Station (Bas-Lag, #1)",fantasy|fiction|sci-fi|science-fiction|steampunk
2488,"Need (Need, #1)",fantasy|paranormal|romance|series|young-adult
2489,"Witches Abroad (Discworld, #12; Witches #3)",discworld|fantasy|fiction|humor|terry-pratchett
2490,The Legend of Sleepy Hollow and Other Stories,american-literature|classic|fiction|gothic|short-stories
2491,Heretics of Dune (Dune Chronicles #5),dune|fiction|sci-fi|science-fiction|scifi
2492,The Cross and the Switchblade,biography|christian|non-fiction|nonfiction|religion
2493,"Captain's Fury (Codex Alera, #4)",epic-fantasy|fantasy|fiction|high-fantasy|jim-butcher
2494,"Damned (Damned, #1)",chuck-palahniuk|contemporary|fantasy|horror|library
2495,Rules,autism|fiction|middle-grade|realistic-fiction|young-adult
2496,Swamplandia!,abandoned|contemporary-fiction|fantasy|fiction|magical-realism
2497,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",crime|fiction|michael-connelly|mystery|thriller
2498,Salt: A World History,food|history|non-fiction|nonfiction|science
2499,Villette,19th-century|fiction|literature|romance|victorian
2500,Reamde,fiction|kindle|sci-fi|science-fiction|thriller
2501,"Soul Music (Discworld, #16; Death, #3)",discworld|fantasy|fiction|humor|terry-pratchett
2502,"Notorious Nineteen (Stephanie Plum, #19)",fiction|humor|mystery|series|stephanie-plum
2503,The Greatest Show on Earth: The Evidence for Evolution,biology|evolution|non-fiction|nonfiction|science
2504,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",comics|cómics|fiction|graphic-novel|graphic-novels
2505,The Greatest Salesman in the World,fiction|inspirational|non-fiction|sales|self-help
2506,"Casino Royale (James Bond, #1)",fiction|james-bond|mystery|spy|thriller
2507,"The Bronze Horseman (The Bronze Horseman, #1)",fiction|historical|historical-romance|romance|series
2508,Sula,african-american|fiction|historical-fiction|literature|novels
2509,"The Atlantis Gene (The Origin Mystery, #1)",fiction|kindle|sci-fi|science-fiction|thriller
2510,"The Red Queen (The Plantagenet and Tudor Novels, #3)",fiction|historical|historical-fiction|history|philippa-gregory
2511,"Something About You (FBI/US Attorney, #1)",chick-lit|contemporary|contemporary-romance|romance|romantic-suspense
2512,Mr. Brown Can Moo! Can You?,children|children-s-books|childrens|dr-seuss|picture-books
2513,"Black House (The Talisman, #2)",fantasy|fiction|horror|mystery|thriller
2514,Marvel 1602,comics|fantasy|fiction|graphic-novel|graphic-novels
2515,"Act of Treason (Mitch Rapp, #9)",fiction|mitch-rapp|thriller|thrillers|vince-flynn
2516,The Dog Stars,dystopia|dystopian|fiction|post-apocalyptic|science-fiction
2517,The Spy Who Came In from the Cold,espionage|fiction|mystery|spy|thriller
2518,"Academ's Fury (Codex Alera, #2)",codex-alera|epic-fantasy|fantasy|fiction|jim-butcher
2519,"When the Wind Blows (When the Wind Blows, #1)",fantasy|fiction|james-patterson|mystery|thriller
2520,"1Q84 BOOK 1 (1Q84, #1)",fantasy|fiction|haruki-murakami|japan|japanese
2521,The Pilgrimage,fiction|paulo-coelho|philosophy|spiritual|spirituality
2522,"The Hard Way (Jack Reacher, #10)",fiction|jack-reacher|lee-child|mystery|thriller
2523,The Incredible Journey,adventure|animals|childrens|fiction|young-adult
2524,March,civil-war|fiction|historical|historical-fiction|pulitzer
2525,"A Wanted Man (Jack Reacher, #17)",fiction|kindle|lee-child|thriller|thrillers
2526,"All-Star Superman, Vol. 1",comics|dc|graphic-novel|graphic-novels|superman
2527,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",ebooks|fantasy|favourites|kindle|sci-fi-fantasy
2528,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",fantasy|nora-roberts|paranormal|romance|witches
2529,"Dark Flame (The Immortals, #4)",fantasy|paranormal|romance|series|young-adult
2530,The Widow,crime|fiction|mystery|mystery-thriller|read-in-2016
2531,"The Black Circle (The 39 Clues, #5)",39-clues|adventure|mystery|series|the-39-clues
2532,"The Prince (The Selection, #0.5)",dystopia|dystopian|romance|series|young-adult
2533,"The Winner's Curse (The Winner's Trilogy, #1)",dystopian|fantasy|romance|series|young-adult
2534,Push,abuse|african-american|contemporary|fiction|young-adult
2535,The Story of a New Name (The Neapolitan Novels #2),fiction|historical-fiction|italian|italy|read-in-2016
2536,"2010: Odyssey Two (Space Odyssey, #2)",fiction|sci-fi|science-fiction|scifi|sf
2537,"Soul Eater, Vol. 01 (Soul Eater, #1)",fantasy|graphic-novels|manga|mangas|soul-eater
2538,Ordinary Grace,audio|coming-of-age|fiction|historical-fiction|mystery
2539,Last Man Standing,baldacci|david-baldacci|fiction|mystery|thriller
2540,American Born Chinese,comics|fiction|graphic-novel|graphic-novels|young-adult
2541,Peter Pan (A Little Golden Book),childhood|children|childrens|fantasy|kids
2542,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",contemporary|contemporary-romance|new-adult|romance|series
2543,The Thousand Autumns of Jacob de Zoet,fiction|historical|historical-fiction|japan|kindle
2544,Dr. Faustus,drama|fantasy|fiction|play|school
2545,Dance with the Devil (Dark-Hunter #3),paranormal|paranormal-romance|romance|sherrilyn-kenyon|urban-fantasy
2546,Lipstick Jungle,chic-lit|chick-lit|chicklit|fiction|romance
2547,"Violets Are Blue (Alex Cross, #7)",crime|fiction|james-patterson|mystery|thriller
2548,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",motivation|personal-development|personal-growth|productivity|self-help
2549,"Blue Moon (Anita Blake, Vampire Hunter, #8)",anita-blake|fantasy|paranormal|urban-fantasy|vampires
2550,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",fiction|laurell-k-hamilton|paranormal-romance|romance|vampires
2551,"The Silent Sister (Riley MacPherson, #1)",audio|audiobooks|fiction|mystery|suspense
2552,Player Piano,dystopia|fiction|sci-fi|science-fiction|vonnegut
2553,"The Lost World (Professor Challenger, #1)",adventure|fantasy|fiction|sci-fi|science-fiction
2554,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",discworld|fantasy|fiction|humor|terry-pratchett
2555,Kindred,fantasy|fiction|historical-fiction|sci-fi|science-fiction
2556,"The Long Winter (Little House, #6)",children|childrens|fiction|historical-fiction|young-adult
2557,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",audiobook|christian-living|non-fiction|nonfiction|psychology
2558,"Blue Lily, Lily Blue (The Raven Cycle, #3)",fantasy|magic|paranormal|series|young-adult
2559,Portnoy's Complaint,american|fiction|humor|literature|novels
2560,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,business|leadership|non-fiction|personal-development|self-help
2561,Cat's Eye,canada|canadian|contemporary|fiction|literary-fiction
2562,"The Perfect Game (The Perfect Game, #1)",college|new-adult|romance|series|sports
2563,"Monsters of Men (Chaos Walking, #3)",dystopia|dystopian|sci-fi|science-fiction|young-adult
2564,"Shadow of the Giant (Ender's Shadow, #4)",fiction|orson-scott-card|sci-fi|science-fiction|scifi
2565,Wonderstruck,childrens|fiction|graphic-novels|historical-fiction|young-adult
2566,Simple Abundance:  A Daybook of Comfort and Joy,non-fiction|nonfiction|self-help|spiritual|spirituality
2567,"Blood Red Road (Dust Lands, #1)",dystopia|dystopian|fantasy|romance|young-adult
2568,"The 6th Target (Women's Murder Club, #6)",fiction|james-patterson|mystery|patterson|women-s-murder-club
2569,"A Princess of Mars (Barsoom, #1)",adventure|fantasy|fiction|sci-fi|science-fiction
2570,"MaddAddam (MaddAddam, #3)",dystopia|dystopian|fiction|sci-fi|science-fiction
2571,"These Happy Golden Years (Little House, #8)",children|childrens|fiction|historical-fiction|young-adult
2572,Color: A Natural History of the Palette,art|history|microhistory|non-fiction|nonfiction
2573,Skipping Christmas,christmas|fiction|holiday|humor|john-grisham
2574,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",crime|fiction|michael-connelly|mystery|thriller
2575,Home Front,chick-lit|contemporary|fiction|kristin-hannah|romance
2576,"Beautiful Stranger (Beautiful Bastard, #2)",contemporary|contemporary-romance|erotica|romance|series
2577,"The Sweet Far Thing (Gemma Doyle, #3)",fantasy|historical|historical-fiction|series|young-adult
2578,A Lesson Before Dying,african-american|fiction|historical-fiction|literature|school
2579,SantaLand Diaries,humor|memoir|non-fiction|nonfiction|short-stories
2580,See Me,contemporary|fiction|nicholas-sparks|read-in-2016|romance
2581,"Mini Shopaholic (Shopaholic, #6)",chick-lit|chicklit|fiction|series|sophie-kinsella
2582,Harry the Dirty Dog,children|children-s-books|childrens|picture-book|picture-books
2583,All Fall Down,chick-lit|contemporary|fiction|jennifer-weiner|read-in-2014
2584,Down and Out in Paris and London,biography|fiction|memoir|non-fiction|travel
2585,"Maid-sama! Vol. 01 (Maid-sama!, #1)",anime|comics|manga|shoujo|young-adult
2586,Griffin and Sabine (Griffin & Sabine #1),art|epistolary|fantasy|fiction|graphic-novels
2587,"Ruin and Rising (Shadow and Bone, #3)",fantasy|magic|romance|series|young-adult
2588,يوتوبيا,arabic|dystopia|fiction|novels|owned-books
2589,Certain Girls (Cannie Shapiro #2),chick-lit|chicklit|fiction|jennifer-weiner|series
2590,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,essays|memoir|non-fiction|nonfiction|self-help
2591,"Beyond the Highland Mist (Highlander, #1)",fantasy|historical-romance|paranormal-romance|romance|time-travel
2592,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,ann-rule|crime|non-fiction|nonfiction|true-crime
2593,"Stargazer (Evernight, #2)",fantasy|paranormal|romance|vampires|young-adult
2594,Rising Sun,fiction|michael-crichton|mystery|suspense|thriller
2595,The Other Side of Midnight (Midnight #1),fiction|mystery|romance|sidney-sheldon|thriller
2596,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",crime|fiction|michael-connelly|mystery|thriller
